"","GOID","Ontology.ATAC","Pvalue.ATAC","Term.ATAC","lipid.related"
"350","GO:0002448","BP",0.701973329302428,"mast cell mediated immunity",FALSE
"351","GO:0002449","BP",0.824599928203644,"lymphocyte mediated immunity",FALSE
"352","GO:0002456","BP",0.456433394049821,"T cell mediated immunity",FALSE
"353","GO:0002460","BP",0.846395754847841,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",FALSE
"354","GO:0002474","BP",0.911497958853969,"antigen processing and presentation of peptide antigen via MHC class I",FALSE
"355","GO:0002478","BP",0.807021372569936,"antigen processing and presentation of exogenous peptide antigen",FALSE
"356","GO:0002479","BP",0.832426680842897,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",FALSE
"357","GO:0002495","BP",0.727974004628652,"antigen processing and presentation of peptide antigen via MHC class II",FALSE
"358","GO:0002504","BP",0.735943689487825,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",FALSE
"359","GO:0002520","BP",0.0236501864627609,"immune system development",FALSE
"360","GO:0002521","BP",0.0414630064244019,"leukocyte differentiation",FALSE
"361","GO:0002526","BP",0.532815336374925,"acute inflammatory response",FALSE
"362","GO:0002532","BP",0.0667949177227548,"production of molecular mediator involved in inflammatory response",FALSE
"363","GO:0002534","BP",0.179584042975296,"cytokine production involved in inflammatory response",FALSE
"364","GO:0002536","BP",0.0236730710406464,"respiratory burst involved in inflammatory response",FALSE
"365","GO:0002562","BP",0.484702338491432,"somatic diversification of immune receptors via germline recombination within a single locus",FALSE
"366","GO:0002573","BP",0.0144597126916912,"myeloid leukocyte differentiation",FALSE
"367","GO:0002576","BP",0.637172978557706,"platelet degranulation",FALSE
"368","GO:0002577","BP",0.294213526744222,"regulation of antigen processing and presentation",FALSE
"369","GO:0002673","BP",0.200139787756801,"regulation of acute inflammatory response",FALSE
"370","GO:0002674","BP",0.0236730710406464,"negative regulation of acute inflammatory response",FALSE
"371","GO:0002679","BP",0.055903470768382,"respiratory burst involved in defense response",FALSE
"372","GO:0002682","BP",0.0335648786216681,"regulation of immune system process",FALSE
"373","GO:0002683","BP",0.0116000433404263,"negative regulation of immune system process",FALSE
"374","GO:0002684","BP",0.560199986565371,"positive regulation of immune system process",FALSE
"375","GO:0002685","BP",0.981834803090752,"regulation of leukocyte migration",FALSE
"376","GO:0002687","BP",0.898863263453729,"positive regulation of leukocyte migration",FALSE
"377","GO:0002688","BP",0.772863252129805,"regulation of leukocyte chemotaxis",FALSE
"378","GO:0002690","BP",0.651776828570622,"positive regulation of leukocyte chemotaxis",FALSE
"379","GO:0002694","BP",0.227968626892778,"regulation of leukocyte activation",FALSE
"380","GO:0002695","BP",0.24112596490015,"negative regulation of leukocyte activation",FALSE
"381","GO:0002696","BP",0.377190507063146,"positive regulation of leukocyte activation",FALSE
"382","GO:0002697","BP",0.954350032514503,"regulation of immune effector process",FALSE
"383","GO:0002698","BP",0.73198397611148,"negative regulation of immune effector process",FALSE
"384","GO:0002699","BP",0.878521628166812,"positive regulation of immune effector process",FALSE
"385","GO:0002700","BP",0.743713880819292,"regulation of production of molecular mediator of immune response",FALSE
"386","GO:0002702","BP",0.547639583698877,"positive regulation of production of molecular mediator of immune response",FALSE
"387","GO:0002703","BP",0.9942251421793,"regulation of leukocyte mediated immunity",FALSE
"388","GO:0002705","BP",0.969736826312991,"positive regulation of leukocyte mediated immunity",FALSE
"389","GO:0002706","BP",0.975387733608865,"regulation of lymphocyte mediated immunity",FALSE
"390","GO:0002708","BP",0.94018484069202,"positive regulation of lymphocyte mediated immunity",FALSE
"391","GO:0002709","BP",0.857866190943796,"regulation of T cell mediated immunity",FALSE
"392","GO:0002711","BP",0.794150956769342,"positive regulation of T cell mediated immunity",FALSE
"393","GO:0002718","BP",0.437545746648756,"regulation of cytokine production involved in immune response",FALSE
"394","GO:0002720","BP",0.284512593609575,"positive regulation of cytokine production involved in immune response",FALSE
"395","GO:0002755","BP",0.53175069579129,"MyD88-dependent toll-like receptor signaling pathway",FALSE
"396","GO:0002757","BP",0.27735786222344,"immune response-activating signal transduction",FALSE
"397","GO:0002758","BP",0.266352313719741,"innate immune response-activating signal transduction",FALSE
"398","GO:0002761","BP",0.0243759361137901,"regulation of myeloid leukocyte differentiation",FALSE
"399","GO:0002762","BP",0.012278556486948,"negative regulation of myeloid leukocyte differentiation",FALSE
"400","GO:0002763","BP",0.215904542193152,"positive regulation of myeloid leukocyte differentiation",FALSE
"401","GO:0002764","BP",0.39591803559136,"immune response-regulating signaling pathway",FALSE
"402","GO:0002768","BP",0.382981864826047,"immune response-regulating cell surface receptor signaling pathway",FALSE
"403","GO:0002790","BP",0.618592825342823,"peptide secretion",FALSE
"404","GO:0002791","BP",0.514352524203708,"regulation of peptide secretion",FALSE
"405","GO:0002792","BP",0.0295584215370007,"negative regulation of peptide secretion",FALSE
"406","GO:0002793","BP",0.684943694457021,"positive regulation of peptide secretion",FALSE
"407","GO:0002819","BP",0.983038497176308,"regulation of adaptive immune response",FALSE
"408","GO:0002821","BP",0.942602613781658,"positive regulation of adaptive immune response",FALSE
"409","GO:0002822","BP",0.974348793301822,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",FALSE
"410","GO:0002824","BP",0.929454416918769,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",FALSE
"411","GO:0002831","BP",0.0668306556354865,"regulation of response to biotic stimulus",FALSE
"412","GO:0002832","BP",0.248563331921213,"negative regulation of response to biotic stimulus",FALSE
"413","GO:0002833","BP",0.155343095917476,"positive regulation of response to biotic stimulus",FALSE
"414","GO:0002834","BP",0.401014576536101,"regulation of response to tumor cell",FALSE
"415","GO:0002836","BP",0.3497979164619,"positive regulation of response to tumor cell",FALSE
"416","GO:0002837","BP",0.401014576536101,"regulation of immune response to tumor cell",FALSE
"417","GO:0002839","BP",0.3497979164619,"positive regulation of immune response to tumor cell",FALSE
"418","GO:0002840","BP",0.201826269357797,"regulation of T cell mediated immune response to tumor cell",FALSE
"419","GO:0002842","BP",0.16842408576826,"positive regulation of T cell mediated immune response to tumor cell",FALSE
"420","GO:0002902","BP",0.103359129852179,"regulation of B cell apoptotic process",FALSE
"421","GO:0002903","BP",0.0456494461726092,"negative regulation of B cell apoptotic process",FALSE
"422","GO:0002931","BP",0.96201594013813,"response to ischemia",FALSE
"423","GO:0002934","BP",0.0613034275506201,"desmosome organization",FALSE
"424","GO:0003002","BP",2.7231692680292e-05,"regionalization",FALSE
"425","GO:0003006","BP",0.181723302725505,"developmental process involved in reproduction",FALSE
"426","GO:0003007","BP",0.0003859484866211,"heart morphogenesis",FALSE
"427","GO:0003008","BP",0.26975392426377,"system process",FALSE
"428","GO:0003009","BP",0.785507421292945,"skeletal muscle contraction",FALSE
"429","GO:0003010","BP",0.218022014659356,"voluntary skeletal muscle contraction",FALSE
"430","GO:0003012","BP",0.234634681628594,"muscle system process",FALSE
"431","GO:0003013","BP",0.581510099843607,"circulatory system process",FALSE
"432","GO:0003014","BP",0.556763792258319,"renal system process",FALSE
"433","GO:0003015","BP",0.54667500512582,"heart process",FALSE
"434","GO:0003016","BP",0.0884731154822301,"respiratory system process",FALSE
"435","GO:0003018","BP",0.951528111410699,"vascular process in circulatory system",FALSE
"436","GO:0003025","BP",0.15120371479826,"regulation of systemic arterial blood pressure by baroreceptor feedback",FALSE
"437","GO:0003044","BP",0.821756880740867,"regulation of systemic arterial blood pressure mediated by a chemical signal",FALSE
"438","GO:0003062","BP",0.201826269357797,"regulation of heart rate by chemical signal",FALSE
"439","GO:0003073","BP",0.802163177476375,"regulation of systemic arterial blood pressure",FALSE
"440","GO:0003094","BP",0.322042969264331,"glomerular filtration",FALSE
"441","GO:0003096","BP",0.0105950372496891,"renal sodium ion transport",FALSE
"442","GO:0003128","BP",0.00137566499401156,"heart field specification",FALSE
"443","GO:0003129","BP",0.00630190716106512,"heart induction",FALSE
"444","GO:0003130","BP",0.00393980860181467,"BMP signaling pathway involved in heart induction",FALSE
"445","GO:0003133","BP",0.00393980860181467,"endodermal-mesodermal cell signaling",FALSE
"446","GO:0003134","BP",0.00393980860181467,"endodermal-mesodermal cell signaling involved in heart induction",FALSE
"447","GO:0003138","BP",0.0973788509468602,"primary heart field specification",FALSE
"448","GO:0003139","BP",0.00108726284555452,"secondary heart field specification",FALSE
"449","GO:0003143","BP",0.00208018099648034,"embryonic heart tube morphogenesis",FALSE
"450","GO:0003146","BP",0.239263069096655,"heart jogging",FALSE
"451","GO:0003148","BP",0.0223650841771995,"outflow tract septum morphogenesis",FALSE
"452","GO:0003149","BP",0.00730385972823936,"membranous septum morphogenesis",FALSE
"453","GO:0003151","BP",0.000145205253395237,"outflow tract morphogenesis",FALSE
"454","GO:0003154","BP",0.0134407470382668,"BMP signaling pathway involved in determination of left/right symmetry",FALSE
"455","GO:0003156","BP",0.000113590070034917,"regulation of animal organ formation",FALSE
"456","GO:0003157","BP",0.172469832666201,"endocardium development",FALSE
"457","GO:0003158","BP",0.0305282101466554,"endothelium development",FALSE
"458","GO:0003159","BP",0.0139102269661954,"morphogenesis of an endothelium",FALSE
"459","GO:0003160","BP",0.375930156963989,"endocardium morphogenesis",FALSE
"460","GO:0003161","BP",0.0845080206943255,"cardiac conduction system development",FALSE
"461","GO:0003162","BP",0.0973788509468602,"atrioventricular node development",FALSE
"462","GO:0003164","BP",0.16842408576826,"His-Purkinje system development",FALSE
"463","GO:0003166","BP",0.133627630104689,"bundle of His development",FALSE
"464","GO:0003169","BP",0.115688502199175,"coronary vein morphogenesis",FALSE
"465","GO:0003170","BP",0.00783615443182321,"heart valve development",FALSE
"466","GO:0003171","BP",0.0492606111374517,"atrioventricular valve development",FALSE
"467","GO:0003174","BP",0.0668727666532856,"mitral valve development",FALSE
"468","GO:0003176","BP",0.028342431139742,"aortic valve development",FALSE
"469","GO:0003177","BP",0.216750352443173,"pulmonary valve development",FALSE
"470","GO:0003178","BP",0.0596172860355123,"coronary sinus valve development",FALSE
"471","GO:0003179","BP",0.00214595035904145,"heart valve morphogenesis",FALSE
"472","GO:0003180","BP",0.0184358600401925,"aortic valve morphogenesis",FALSE
"473","GO:0003181","BP",0.025246965573467,"atrioventricular valve morphogenesis",FALSE
"474","GO:0003182","BP",0.0596172860355123,"coronary sinus valve morphogenesis",FALSE
"475","GO:0003183","BP",0.055903470768382,"mitral valve morphogenesis",FALSE
"476","GO:0003184","BP",0.165238679371816,"pulmonary valve morphogenesis",FALSE
"477","GO:0003188","BP",0.130030713362513,"heart valve formation",FALSE
"478","GO:0003190","BP",0.0726024352149673,"atrioventricular valve formation",FALSE
"479","GO:0003192","BP",0.133627630104689,"mitral valve formation",FALSE
"480","GO:0003197","BP",0.000563393905021779,"endocardial cushion development",FALSE
"481","GO:0003198","BP",0.00477863674823629,"epithelial to mesenchymal transition involved in endocardial cushion formation",FALSE
"482","GO:0003203","BP",0.00316506116354865,"endocardial cushion morphogenesis",FALSE
"483","GO:0003205","BP",0.0302695828281592,"cardiac chamber development",FALSE
"484","GO:0003206","BP",0.0041773475565584,"cardiac chamber morphogenesis",FALSE
"485","GO:0003207","BP",0.00150435130996293,"cardiac chamber formation",FALSE
"486","GO:0003208","BP",0.143242471939121,"cardiac ventricle morphogenesis",FALSE
"487","GO:0003209","BP",0.0267678352334923,"cardiac atrium morphogenesis",FALSE
"488","GO:0003211","BP",0.00630190716106512,"cardiac ventricle formation",FALSE
"489","GO:0003213","BP",0.00239601670849519,"cardiac right atrium morphogenesis",FALSE
"490","GO:0003214","BP",0.158063327092628,"cardiac left ventricle morphogenesis",FALSE
"491","GO:0003215","BP",0.0845080206943255,"cardiac right ventricle morphogenesis",FALSE
"492","GO:0003219","BP",0.115688502199175,"cardiac right ventricle formation",FALSE
"493","GO:0003220","BP",0.185295924883214,"left ventricular cardiac muscle tissue morphogenesis",FALSE
"494","GO:0003222","BP",0.413177018276405,"ventricular trabecula myocardium morphogenesis",FALSE
"495","GO:0003223","BP",0.264668543404844,"ventricular compact myocardium morphogenesis",FALSE
"496","GO:0003228","BP",0.279592110240009,"atrial cardiac muscle tissue development",FALSE
"497","GO:0003229","BP",0.0626331738143905,"ventricular cardiac muscle tissue development",FALSE
"498","GO:0003230","BP",0.0389310873451863,"cardiac atrium development",FALSE
"499","GO:0003231","BP",0.0209976775735907,"cardiac ventricle development",FALSE
"500","GO:0003241","BP",0.133627630104689,"growth involved in heart morphogenesis",FALSE
"501","GO:0003249","BP",0.016577533733663,"cell proliferation involved in heart valve morphogenesis",FALSE
"502","GO:0003250","BP",0.016577533733663,"regulation of cell proliferation involved in heart valve morphogenesis",FALSE
"503","GO:0003251","BP",0.0596172860355123,"positive regulation of cell proliferation involved in heart valve morphogenesis",FALSE
"504","GO:0003252","BP",0.0973788509468602,"negative regulation of cell proliferation involved in heart valve morphogenesis",FALSE
"505","GO:0003253","BP",0.0199924801373927,"cardiac neural crest cell migration involved in outflow tract morphogenesis",FALSE
"506","GO:0003254","BP",0.75230335564991,"regulation of membrane depolarization",FALSE
"507","GO:0003256","BP",0.0361893609635655,"regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation",FALSE
"508","GO:0003260","BP",0.233889917356196,"cardioblast migration",FALSE
"509","GO:0003261","BP",0.0202799624078746,"cardiac muscle progenitor cell migration to the midline involved in heart field formation",FALSE
"510","GO:0003263","BP",0.00108726284555452,"cardioblast proliferation",FALSE
"511","GO:0003264","BP",0.00108726284555452,"regulation of cardioblast proliferation",FALSE
