"","GOID","Ontology.ATAC","Pvalue.ATAC","Term.ATAC","lipid.related"
"1350","GO:0090192","BP",0.0168835727328609,"regulation of glomerulus development",FALSE
"1351","GO:0090205","BP",0.0236730710406464,"positive regulation of cholesterol metabolic process",FALSE
"1352","GO:0090214","BP",0.0401496307603072,"spongiotrophoblast layer developmental growth",FALSE
"1353","GO:0090251","BP",0.0401496307603072,"protein localization involved in establishment of planar polarity",FALSE
"1354","GO:0090287","BP",0.00537083823864977,"regulation of cellular response to growth factor stimulus",FALSE
"1355","GO:0090304","BP",0.000900911892018592,"nucleic acid metabolic process",FALSE
"1356","GO:0090311","BP",0.00468485774295011,"regulation of protein deacetylation",FALSE
"1357","GO:0090335","BP",0.00648921011188843,"regulation of brown fat cell differentiation",TRUE
"1358","GO:0090336","BP",0.0224157040768688,"positive regulation of brown fat cell differentiation",TRUE
"1359","GO:0090345","BP",0.0401496307603072,"cellular organohalogen metabolic process",FALSE
"1360","GO:0090346","BP",0.0401496307603072,"cellular organofluorine metabolic process",FALSE
"1361","GO:0090575","CC",0.0381275318307749,"RNA polymerase II transcription regulator complex",FALSE
"1362","GO:0090596","BP",1.18046613377935e-07,"sensory organ morphogenesis",FALSE
"1363","GO:0090731","BP",0.0401496307603072,"cellular response to very-low-density lipoprotein particle stimulus",FALSE
"1364","GO:0097020","MF",0.0205215695832317,"COPII adaptor activity",FALSE
"1365","GO:0097062","BP",0.0265869860336108,"dendritic spine maintenance",FALSE
"1366","GO:0097084","BP",0.00255185504352642,"vascular associated smooth muscle cell development",FALSE
"1367","GO:0097091","BP",0.0335654857415769,"synaptic vesicle clustering",FALSE
"1368","GO:0097114","BP",0.00583059468528606,"NMDA glutamate receptor clustering",FALSE
"1369","GO:0097117","BP",0.0401496307603072,"guanylate kinase-associated protein clustering",FALSE
"1370","GO:0097118","BP",0.0199924801373927,"neuroligin clustering involved in postsynaptic membrane assembly",FALSE
"1371","GO:0097150","BP",0.000688191087523631,"neuronal stem cell population maintenance",FALSE
"1372","GO:0097159","MF",0.00374867612952968,"organic cyclic compound binding",FALSE
"1373","GO:0097166","BP",0.0202799624078746,"lens epithelial cell proliferation",FALSE
"1374","GO:0097479","BP",0.0440973156011132,"synaptic vesicle localization",FALSE
"1375","GO:0097485","BP",0.000377068588601384,"neuron projection guidance",FALSE
"1376","GO:0097659","BP",1.09954059933268e-06,"nucleic acid-templated transcription",FALSE
"1377","GO:0097720","BP",0.0428984908097444,"calcineurin-mediated signaling",FALSE
"1378","GO:0098531","MF",0.000943243387263962,"ligand-activated transcription factor activity",FALSE
"1379","GO:0098609","BP",0.00439532405933008,"cell-cell adhesion",FALSE
"1380","GO:0098727","BP",0.000782731304419791,"maintenance of cell number",FALSE
"1381","GO:0098732","BP",0.00142660686137549,"macromolecule deacylation",FALSE
"1382","GO:0098742","BP",0.0396485745531195,"cell-cell adhesion via plasma-membrane adhesion molecules",FALSE
"1383","GO:0098772","MF",1.05025436901448e-11,"molecular function regulator",FALSE
"1384","GO:0098773","BP",0.00175769718872075,"skin epidermis development",FALSE
"1385","GO:0098802","CC",0.00661819033642307,"plasma membrane signaling receptor complex",FALSE
"1386","GO:0098839","CC",0.0182992285394419,"postsynaptic density membrane",FALSE
"1387","GO:0098886","BP",0.0401496307603072,"modification of dendritic spine",FALSE
"1388","GO:0099054","BP",0.00763700038756685,"presynapse assembly",FALSE
"1389","GO:0099068","BP",0.0389310873451863,"postsynapse assembly",FALSE
"1390","GO:0099172","BP",0.00899904948309133,"presynapse organization",FALSE
"1391","GO:0099173","BP",0.0266881177824541,"postsynapse organization",FALSE
"1392","GO:0099174","BP",0.00683191344134162,"regulation of presynapse organization",FALSE
"1393","GO:0099505","BP",0.0361893609635655,"regulation of presynaptic membrane potential",FALSE
"1394","GO:0099507","MF",0.00824057365359243,"ligand-gated ion channel activity involved in regulation of presynaptic membrane potential",FALSE
"1395","GO:0099545","BP",0.0456494461726092,"trans-synaptic signaling by trans-synaptic complex",FALSE
"1396","GO:0099560","BP",0.025246965573467,"synaptic membrane adhesion",FALSE
"1397","GO:0099625","BP",0.0335654857415769,"ventricular cardiac muscle cell membrane repolarization",FALSE
"1398","GO:0102336","MF",0.0282205550650084,"3-oxo-arachidoyl-CoA synthase activity",FALSE
"1399","GO:0102337","MF",0.0282205550650084,"3-oxo-cerotoyl-CoA synthase activity",FALSE
"1400","GO:0102338","MF",0.0282205550650084,"3-oxo-lignoceronyl-CoA synthase activity",FALSE
"1401","GO:0102756","MF",0.0282205550650084,"very-long-chain 3-ketoacyl-CoA synthase activity",FALSE
"1402","GO:0106003","CC",0.0407507938798527,"amyloid-beta complex",FALSE
"1403","GO:0106106","BP",0.0383380853115607,"cold-induced thermogenesis",FALSE
"1404","GO:0106118","BP",0.00683191344134162,"regulation of sterol biosynthetic process",FALSE
"1405","GO:0106120","BP",0.0105950372496891,"positive regulation of sterol biosynthetic process",FALSE
"1406","GO:0110110","BP",0.00260357860485417,"positive regulation of animal organ morphogenesis",FALSE
"1407","GO:0110111","BP",0.000278892765773659,"negative regulation of animal organ morphogenesis",FALSE
"1408","GO:0110148","BP",0.0383714122787438,"biomineralization",FALSE
"1409","GO:0120033","BP",0.000855007142281592,"negative regulation of plasma membrane bounded cell projection assembly",FALSE
"1410","GO:0120035","BP",0.0195227879692584,"regulation of plasma membrane bounded cell projection organization",FALSE
"1411","GO:0120036","BP",0.0033642940138507,"plasma membrane bounded cell projection organization",FALSE
"1412","GO:0120039","BP",0.000229535165440212,"plasma membrane bounded cell projection morphogenesis",FALSE
"1413","GO:0120161","BP",0.0383380853115607,"regulation of cold-induced thermogenesis",FALSE
"1414","GO:0120162","BP",0.03815190366895,"positive regulation of cold-induced thermogenesis",FALSE
"1415","GO:0120192","BP",0.0440973156011132,"tight junction assembly",FALSE
"1416","GO:0120197","BP",0.0202799624078746,"mucociliary clearance",FALSE
"1417","GO:0140110","MF",2.29402892406472e-11,"transcription regulator activity",FALSE
"1418","GO:0140200","BP",0.0401496307603072,"adenylate cyclase-activating adrenergic receptor signaling pathway involved in regulation of heart rate",FALSE
"1419","GO:0140297","MF",8.30232727618416e-06,"DNA-binding transcription factor binding",FALSE
"1420","GO:0150063","BP",5.15587698124426e-05,"visual system development",FALSE
"1421","GO:0150200","BP",0.0401496307603072,"regulation of transport across blood-brain barrier",FALSE
"1422","GO:0150201","BP",0.0401496307603072,"positive regulation of transport across blood-brain barrier",FALSE
"1423","GO:0198738","BP",0.00332691234886479,"cell-cell signaling by wnt",FALSE
"1424","GO:1900019","BP",0.0134407470382668,"regulation of protein kinase C activity",FALSE
"1425","GO:1900020","BP",0.0134407470382668,"positive regulation of protein kinase C activity",FALSE
"1426","GO:1900025","BP",0.0122158880275826,"negative regulation of substrate adhesion-dependent cell spreading",FALSE
"1427","GO:1900028","BP",0.0276071822972687,"negative regulation of ruffle assembly",FALSE
"1428","GO:1900152","BP",0.00393980860181467,"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",FALSE
"1429","GO:1900170","BP",0.0401496307603072,"negative regulation of glucocorticoid mediated signaling pathway",FALSE
"1430","GO:1900221","BP",0.0361893609635655,"regulation of amyloid-beta clearance",FALSE
"1431","GO:1900223","BP",0.00805373476609258,"positive regulation of amyloid-beta clearance",FALSE
"1432","GO:1900259","BP",0.0202799624078746,"regulation of RNA-directed 5'-3' RNA polymerase activity",FALSE
"1433","GO:1900260","BP",0.0202799624078746,"negative regulation of RNA-directed 5'-3' RNA polymerase activity",FALSE
"1434","GO:1900376","BP",0.00314218003351708,"regulation of secondary metabolite biosynthetic process",FALSE
"1435","GO:1900377","BP",0.00239601670849519,"negative regulation of secondary metabolite biosynthetic process",FALSE
"1436","GO:1901208","BP",0.0401496307603072,"negative regulation of heart looping",FALSE
"1437","GO:1901211","BP",0.0401496307603072,"negative regulation of cardiac chamber formation",FALSE
"1438","GO:1901213","BP",0.0408150408773603,"regulation of transcription from RNA polymerase II promoter involved in heart development",FALSE
"1439","GO:1901214","BP",0.0102278427881031,"regulation of neuron death",FALSE
"1440","GO:1901215","BP",0.0114898261239344,"negative regulation of neuron death",FALSE
"1441","GO:1901216","BP",0.00801862950356297,"positive regulation of neuron death",FALSE
"1442","GO:1901220","BP",0.0401496307603072,"negative regulation of cardiac chamber morphogenesis",FALSE
"1443","GO:1901292","BP",0.0492598256091772,"nucleoside phosphate catabolic process",FALSE
"1444","GO:1901337","BP",0.0401496307603072,"thioester transport",FALSE
"1445","GO:1901342","BP",0.00404760801062882,"regulation of vasculature development",FALSE
"1446","GO:1901343","BP",0.00385704179916467,"negative regulation of vasculature development",FALSE
"1447","GO:1901360","BP",0.00231858084298863,"organic cyclic compound metabolic process",FALSE
"1448","GO:1901362","BP",8.68700775143125e-07,"organic cyclic compound biosynthetic process",FALSE
"1449","GO:1901363","MF",0.00160987675166167,"heterocyclic compound binding",FALSE
"1450","GO:1901522","BP",0.0204750574296794,"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",FALSE
"1451","GO:1901532","BP",0.0242254542372745,"regulation of hematopoietic progenitor cell differentiation",FALSE
"1452","GO:1901533","BP",0.00957608103646888,"negative regulation of hematopoietic progenitor cell differentiation",FALSE
"1453","GO:1901570","BP",0.0344138401196722,"fatty acid derivative biosynthetic process",TRUE
"1454","GO:1901576","BP",0.000783258519319352,"organic substance biosynthetic process",FALSE
"1455","GO:1901652","BP",0.0406222997317014,"response to peptide",FALSE
"1456","GO:1901798","BP",0.0186310728470105,"positive regulation of signal transduction by p53 class mediator",FALSE
"1457","GO:1901844","BP",0.0408150408773603,"regulation of cell communication by electrical coupling involved in cardiac conduction",FALSE
"1458","GO:1901861","BP",2.49740903121659e-05,"regulation of muscle tissue development",FALSE
"1459","GO:1901862","BP",0.0105265525516297,"negative regulation of muscle tissue development",FALSE
"1460","GO:1901863","BP",0.000766248790736955,"positive regulation of muscle tissue development",FALSE
"1461","GO:1901888","BP",0.0018540889254704,"regulation of cell junction assembly",FALSE
"1462","GO:1901983","BP",0.0134668684436962,"regulation of protein acetylation",FALSE
"1463","GO:1901984","BP",0.015232228457441,"negative regulation of protein acetylation",FALSE
"1464","GO:1902106","BP",0.0127770825919973,"negative regulation of leukocyte differentiation",FALSE
"1465","GO:1902211","BP",0.0401496307603072,"regulation of prolactin signaling pathway",FALSE
"1466","GO:1902213","BP",0.0401496307603072,"positive regulation of prolactin signaling pathway",FALSE
"1467","GO:1902275","BP",0.000175919475853747,"regulation of chromatin organization",FALSE
"1468","GO:1902305","BP",0.034788250748739,"regulation of sodium ion transmembrane transport",FALSE
"1469","GO:1902531","BP",0.0022275190004414,"regulation of intracellular signal transduction",FALSE
"1470","GO:1902532","BP",0.0119720106477926,"negative regulation of intracellular signal transduction",FALSE
"1471","GO:1902533","BP",0.0435399469020444,"positive regulation of intracellular signal transduction",FALSE
"1472","GO:1902560","CC",0.0407507938798527,"GMP reductase complex",FALSE
"1473","GO:1902653","BP",0.0362464782932809,"secondary alcohol biosynthetic process",FALSE
"1474","GO:1902667","BP",0.0222001888533057,"regulation of axon guidance",FALSE
"1475","GO:1902679","BP",2.6729326352154e-09,"negative regulation of RNA biosynthetic process",FALSE
"1476","GO:1902680","BP",2.97866953990479e-09,"positive regulation of RNA biosynthetic process",FALSE
"1477","GO:1902744","BP",0.00805373476609258,"negative regulation of lamellipodium organization",FALSE
"1478","GO:1902841","BP",0.0105950372496891,"regulation of netrin-activated signaling pathway",FALSE
"1479","GO:1902842","BP",0.0105950372496891,"negative regulation of netrin-activated signaling pathway",FALSE
"1480","GO:1902866","BP",0.0122158880275826,"regulation of retina development in camera-type eye",FALSE
"1481","GO:1902893","BP",0.00444084331094425,"regulation of pri-miRNA transcription by RNA polymerase II",FALSE
"1482","GO:1902895","BP",0.00840716453163513,"positive regulation of pri-miRNA transcription by RNA polymerase II",FALSE
"1483","GO:1902930","BP",0.00616140268415377,"regulation of alcohol biosynthetic process",FALSE
"1484","GO:1902932","BP",0.0288172912173382,"positive regulation of alcohol biosynthetic process",FALSE
"1485","GO:1902949","BP",0.016577533733663,"positive regulation of tau-protein kinase activity",FALSE
"1486","GO:1902952","BP",0.0105950372496891,"positive regulation of dendritic spine maintenance",FALSE
"1487","GO:1903000","BP",0.0401496307603072,"regulation of lipid transport across blood-brain barrier",TRUE
"1488","GO:1903002","BP",0.0401496307603072,"positive regulation of lipid transport across blood-brain barrier",TRUE
"1489","GO:1903015","BP",0.0401496307603072,"regulation of exo-alpha-sialidase activity",FALSE
"1490","GO:1903016","BP",0.0401496307603072,"negative regulation of exo-alpha-sialidase activity",FALSE
"1491","GO:1903019","BP",0.0317830701728924,"negative regulation of glycoprotein metabolic process",FALSE
"1492","GO:1903053","BP",0.0408873585722431,"regulation of extracellular matrix organization",FALSE
"1493","GO:1903055","BP",0.0311436126175739,"positive regulation of extracellular matrix organization",FALSE
"1494","GO:1903224","BP",0.00314218003351708,"regulation of endodermal cell differentiation",FALSE
"1495","GO:1903225","BP",0.00805373476609258,"negative regulation of endodermal cell differentiation",FALSE
"1496","GO:1903409","BP",0.0277002716632339,"reactive oxygen species biosynthetic process",FALSE
"1497","GO:1903420","BP",0.0401496307603072,"protein localization to endoplasmic reticulum tubular network",FALSE
"1498","GO:1903421","BP",0.0470846724316091,"regulation of synaptic vesicle recycling",FALSE
"1499","GO:1903426","BP",0.0309209989313064,"regulation of reactive oxygen species biosynthetic process",FALSE
"1500","GO:1903506","BP",1.96685127054123e-07,"regulation of nucleic acid-templated transcription",FALSE
"1501","GO:1903507","BP",2.60626938266017e-09,"negative regulation of nucleic acid-templated transcription",FALSE
"1502","GO:1903508","BP",2.91423856717379e-09,"positive regulation of nucleic acid-templated transcription",FALSE
"1503","GO:1903531","BP",0.0305282101466554,"negative regulation of secretion by cell",FALSE
"1504","GO:1903579","BP",0.0441955645664726,"negative regulation of ATP metabolic process",FALSE
"1505","GO:1903671","BP",0.0139102269661954,"negative regulation of sprouting angiogenesis",FALSE
"1506","GO:1903699","BP",0.0401496307603072,"tarsal gland development",FALSE
"1507","GO:1903706","BP",0.00223731063246747,"regulation of hemopoiesis",FALSE
"1508","GO:1903707","BP",0.000297929202420108,"negative regulation of hemopoiesis",FALSE
"1509","GO:1903709","BP",0.0401496307603072,"uterine gland development",FALSE
"1510","GO:1903800","BP",0.0276071822972687,"positive regulation of production of miRNAs involved in gene silencing by miRNA",FALSE
"1511","GO:1904796","BP",0.0317830701728924,"regulation of core promoter binding",FALSE
"1512","GO:1904806","BP",0.0401496307603072,"regulation of protein oxidation",FALSE
"1513","GO:1904808","BP",0.0401496307603072,"positive regulation of protein oxidation",FALSE
"1514","GO:1904933","BP",0.0202799624078746,"regulation of cell proliferation in midbrain",FALSE
"1515","GO:1904934","BP",0.0202799624078746,"negative regulation of cell proliferation in midbrain",FALSE
"1516","GO:1904955","BP",0.0202799624078746,"planar cell polarity pathway involved in midbrain dopaminergic neuron differentiation",FALSE
"1517","GO:1905040","BP",0.00393980860181467,"otic placode development",FALSE
"1518","GO:1905059","MF",0.0205215695832317,"calcium-transporting ATPase activity involved in regulation of postsynaptic cytosolic calcium ion concentration",FALSE
"1519","GO:1905114","BP",0.000745230336643588,"cell surface receptor signaling pathway involved in cell-cell signaling",FALSE
"1520","GO:1905268","BP",0.013023740574898,"negative regulation of chromatin organization",FALSE
"1521","GO:1905314","BP",0.0470851961580103,"semi-lunar valve development",FALSE
"1522","GO:1905330","BP",0.0165645608125918,"regulation of morphogenesis of an epithelium",FALSE
"1523","GO:1905331","BP",0.00531029929487556,"negative regulation of morphogenesis of an epithelium",FALSE
"1524","GO:1905438","BP",0.0401496307603072,"non-canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation",FALSE
"1525","GO:1905456","BP",0.00455700116299347,"regulation of lymphoid progenitor cell differentiation",FALSE
"1526","GO:1905457","BP",0.00158952562112396,"negative regulation of lymphoid progenitor cell differentiation",FALSE
"1527","GO:1905478","BP",0.0401496307603072,"regulation of glutamate-ammonia ligase activity",FALSE
"1528","GO:1905480","BP",0.0401496307603072,"positive regulation of glutamate-ammonia ligase activity",FALSE
"1529","GO:1905606","BP",0.00590443947568367,"regulation of presynapse assembly",FALSE
"1530","GO:1905853","BP",0.0401496307603072,"regulation of heparan sulfate binding",FALSE
"1531","GO:1905855","BP",0.0401496307603072,"positive regulation of heparan sulfate binding",FALSE
"1532","GO:1905858","BP",0.0401496307603072,"regulation of heparan sulfate proteoglycan binding",FALSE
"1533","GO:1905860","BP",0.0401496307603072,"positive regulation of heparan sulfate proteoglycan binding",FALSE
"1534","GO:1905890","BP",0.0401496307603072,"regulation of cellular response to very-low-density lipoprotein particle stimulus",FALSE
"1535","GO:1905933","BP",0.00121432020989636,"regulation of cell fate determination",FALSE
"1536","GO:1905934","BP",0.00121432020989636,"negative regulation of cell fate determination",FALSE
"1537","GO:1990047","CC",0.0205868205868206,"spindle matrix",FALSE
"1538","GO:1990239","MF",0.0417021889581192,"steroid hormone binding",FALSE
"1539","GO:1990678","BP",0.0202799624078746,"histone H4-K16 deacetylation",FALSE
"1540","GO:1990823","BP",0.000127438627020984,"response to leukemia inhibitory factor",FALSE
"1541","GO:1990830","BP",0.000127438627020984,"cellular response to leukemia inhibitory factor",FALSE
"1542","GO:1990837","MF",7.37782641126528e-10,"sequence-specific double-stranded DNA binding",FALSE
"1543","GO:1990931","MF",0.040622984188158,"RNA N6-methyladenosine dioxygenase activity",FALSE
"1544","GO:1990984","MF",0.040622984188158,"tRNA demethylase activity",FALSE
"1545","GO:2000026","BP",9.55467263882226e-09,"regulation of multicellular organismal development",FALSE
"1546","GO:2000027","BP",0.000212421725143151,"regulation of animal organ morphogenesis",FALSE
"1547","GO:2000047","BP",0.0288172912173382,"regulation of cell-cell adhesion mediated by cadherin",FALSE
"1548","GO:2000048","BP",0.0317830701728924,"negative regulation of cell-cell adhesion mediated by cadherin",FALSE
"1549","GO:2000106","BP",0.0298103739011874,"regulation of leukocyte apoptotic process",FALSE
"1550","GO:2000112","BP",3.48187993415593e-08,"regulation of cellular macromolecule biosynthetic process",FALSE
"1551","GO:2000113","BP",9.15398951185403e-09,"negative regulation of cellular macromolecule biosynthetic process",FALSE
"1552","GO:2000136","BP",0.000189659071145129,"regulation of cell proliferation involved in heart morphogenesis",FALSE
"1553","GO:2000137","BP",0.0105950372496891,"negative regulation of cell proliferation involved in heart morphogenesis",FALSE
"1554","GO:2000138","BP",0.00630190716106512,"positive regulation of cell proliferation involved in heart morphogenesis",FALSE
"1555","GO:2000145","BP",0.000151649137563315,"regulation of cell motility",FALSE
"1556","GO:2000146","BP",0.000314803405536451,"negative regulation of cell motility",FALSE
"1557","GO:2000147","BP",0.0312319882730248,"positive regulation of cell motility",FALSE
"1558","GO:2000177","BP",0.032500449102515,"regulation of neural precursor cell proliferation",FALSE
"1559","GO:2000178","BP",0.0265869860336108,"negative regulation of neural precursor cell proliferation",FALSE
"1560","GO:2000181","BP",0.00497561423920403,"negative regulation of blood vessel morphogenesis",FALSE
"1561","GO:2000226","BP",0.00239601670849519,"regulation of pancreatic A cell differentiation",FALSE
"1562","GO:2000227","BP",0.00239601670849519,"negative regulation of pancreatic A cell differentiation",FALSE
"1563","GO:2000288","BP",0.0134407470382668,"positive regulation of myoblast proliferation",FALSE
"1564","GO:2000291","BP",0.0408150408773603,"regulation of myoblast proliferation",FALSE
"1565","GO:2000310","BP",0.033391164967545,"regulation of NMDA receptor activity",FALSE
"1566","GO:2000322","BP",0.0361893609635655,"regulation of glucocorticoid receptor signaling pathway",FALSE
"1567","GO:2000323","BP",0.0317830701728924,"negative regulation of glucocorticoid receptor signaling pathway",FALSE
"1568","GO:2000495","BP",0.0202799624078746,"regulation of cell proliferation involved in compound eye morphogenesis",FALSE
"1569","GO:2000670","BP",0.0401496307603072,"positive regulation of dendritic cell apoptotic process",FALSE
"1570","GO:2000677","BP",0.0351830548901558,"regulation of transcription regulatory region DNA binding",FALSE
"1571","GO:2000736","BP",0.0117929533109848,"regulation of stem cell differentiation",FALSE
"1572","GO:2000737","BP",0.00713872173971451,"negative regulation of stem cell differentiation",FALSE
"1573","GO:2000756","BP",0.00643022108864566,"regulation of peptidyl-lysine acetylation",FALSE
"1574","GO:2000757","BP",0.0122158880275826,"negative regulation of peptidyl-lysine acetylation",FALSE
"1575","GO:2000759","BP",0.0401496307603072,"regulation of N-terminal peptidyl-lysine acetylation",FALSE
"1576","GO:2000761","BP",0.0401496307603072,"positive regulation of N-terminal peptidyl-lysine acetylation",FALSE
"1577","GO:2000793","BP",0.016577533733663,"cell proliferation involved in heart valve development",FALSE
"1578","GO:2000826","BP",3.53937785151187e-06,"regulation of heart morphogenesis",FALSE
"1579","GO:2000973","BP",0.00314218003351708,"regulation of pro-B cell differentiation",FALSE
"1580","GO:2000974","BP",0.0012102749168792,"negative regulation of pro-B cell differentiation",FALSE
"1581","GO:2000978","BP",0.016577533733663,"negative regulation of forebrain neuron differentiation",FALSE
"1582","GO:2000980","BP",0.00108726284555452,"regulation of inner ear receptor cell differentiation",FALSE
"1583","GO:2000981","BP",0.00380960156700187,"negative regulation of inner ear receptor cell differentiation",FALSE
"1584","GO:2000982","BP",0.0401496307603072,"positive regulation of inner ear receptor cell differentiation",FALSE
"1585","GO:2001109","BP",0.0202799624078746,"regulation of lens epithelial cell proliferation",FALSE
"1586","GO:2001111","BP",0.0202799624078746,"positive regulation of lens epithelial cell proliferation",FALSE
"1587","GO:2001141","BP",2.13619844582087e-07,"regulation of RNA biosynthetic process",FALSE
"1588","GO:2001222","BP",0.0449644572995113,"regulation of neuron migration",FALSE
"1589","GO:2001223","BP",0.0317830701728924,"negative regulation of neuron migration",FALSE
"1590","GO:2001251","BP",0.0251243064671126,"negative regulation of chromosome organization",FALSE
