GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0002064	1.39006488375873e-09	1.95214589064705	77.3096404016422	128	449	epithelial cell development	14.0913586738161	7.97924499451702e-08
GO:0090130	1.48111974366342e-09	1.89196755103398	85.9187317603997	139	499	tissue migration	12.3893719302332	8.46044497477984e-08
GO:0044260	1.84877651338473e-09	1.24700136984561	1731.28827224613	1890	10055	cellular macromolecule metabolic process	0.414890256745533	1.05093072678326e-07
GO:0009058	1.87500853044762e-09	1.25306405664221	1289.81406736905	1444	7491	biosynthetic process	0.571114492376835	1.06069323147544e-07
GO:0014032	1.9131721085295e-09	2.52185602647246	36.3303655339566	72	211	neural crest cell development	35.892455245839	1.07707910533079e-07
GO:0021537	2.01169405217848e-09	1.90000412226642	83.1638225255973	135	483	telencephalon development	12.8432545040701	1.12712618904354e-07
GO:0009719	2.10268801585008e-09	1.36795787756482	446.467477865163	555	2593	response to endogenous stimulus	1.83199182467734	1.17249888883831e-07
GO:0031344	2.29058469062334e-09	1.54531671501787	201.108374140575	278	1168	regulation of cell projection organization	4.52266783167574	1.27122022403788e-07
GO:0048839	2.35358744931939e-09	1.91448518601025	80.2367314636197	131	466	inner ear development	13.3885962165448	1.30002401092123e-07
GO:0009968	2.51974972585776e-09	1.43580620715426	309.410743433744	402	1797	negative regulation of signal transduction	2.7629019986009	1.38527085867579e-07
GO:0001654	3.07967143935243e-09	1.6087270474333	160.990008408765	230	935	eye development	5.83902313477652	1.68518469882322e-07
GO:0035148	3.1697959945991e-09	2.26626756358715	46.6612751644656	86	271	tube formation	25.989351996841	1.72309088621641e-07
GO:0001755	3.18097710766163e-09	2.85559483090857	26.516001384973	57	154	neural crest cell migration	53.3419632315736	1.72309088621641e-07
GO:0051240	3.19308900349241e-09	1.35710768345836	463.169115101152	572	2690	positive regulation of multicellular organismal process	1.75439366509584	1.72309088621641e-07
GO:0035108	3.38073354254815e-09	2.37461063767264	40.9792748676856	78	238	limb morphogenesis	30.5616128804463	1.81598118271738e-07
GO:0030323	3.54467288135457e-09	2.23479713134886	48.2109116090419	88	280	respiratory tube development	24.9116326530612	1.89534791966493e-07
GO:0010632	3.64116692199665e-09	2.04966119227774	62.3298214374042	107	362	regulation of epithelial cell migration	18.1218369402643	1.9380938480264e-07
GO:0031076	3.88914943893568e-09	3.35898182143817	18.9400009892665	45	110	embryonic camera-type eye development	82.5396694214876	2.06072126379804e-07
GO:0001568	4.27365761940039e-09	1.50910831890136	220.392738784192	299	1280	blood vessel development	4.05029663085937	2.25425814068372e-07
GO:0010631	4.7963310260441e-09	1.87624337640606	82.6472770440718	133	480	epithelial cell migration	12.811640625	2.51861149394513e-07
GO:0048732	4.97285075728792e-09	1.63817317445768	143.4274620369	208	833	gland development	6.65286811002913	2.59964653427864e-07
GO:0042330	5.06132583665574e-09	1.5314244893028	200.9361923134	276	1167	taxis	4.4978291182321	2.63413891321061e-07
GO:0051128	5.74885177217234e-09	1.31456297090522	593.16639461839	711	3445	regulation of cellular component organization	1.32961752271334	2.97871921469638e-07
GO:0072006	6.53262047552395e-09	2.16464637743723	50.9658208438443	91	296	nephron development	23.0512006939372	3.36991126732976e-07
GO:0001837	6.75733913629489e-09	2.35697597201568	40.1183657318099	76	233	epithelial to mesenchymal transition	31.0697194643482	3.47054567043917e-07
GO:0043010	6.90207180095405e-09	1.63992271710393	139.811643666221	203	812	camera-type eye development	6.83312807881773	3.52940003446166e-07
GO:0007155	7.02472257592105e-09	1.38537217186841	371.912746698323	469	2160	cell adhesion	2.23100694444444	3.57650005930589e-07
GO:0016043	7.69935477830224e-09	1.23797719703394	1428.59262007222	1579	8297	cellular component organization	0.509067687461553	3.90300625341642e-07
GO:0035113	8.83081225417523e-09	2.3697650348354	38.9130929415838	74	226	embryonic appendage morphogenesis	32.1551413579764	4.4572763576031e-07
GO:0006935	9.24864232391464e-09	1.52481851276265	197.836919424247	271	1149	chemotaxis	4.55580173019109	4.648137408285e-07
GO:0022610	9.50506644503712e-09	1.38060835759079	373.634564970075	470	2170	biological adhesion	2.21520524963367	4.75659521672584e-07
GO:0150063	9.94993627848556e-09	1.58061868743745	163.056190334867	230	947	visual system development	5.69198123569233	4.95803207749216e-07
GO:0034329	1.02448956875317e-08	1.66751658673283	126.38146114656	186	734	cell junction assembly	7.66225155729124	5.08337832631338e-07
GO:0048736	1.18968440257423e-08	2.01448641839521	61.2967304743533	104	356	appendage development	18.2124731725792	5.87814529710726e-07
GO:0048593	1.26858224317779e-08	1.96779686248687	65.9456398080823	110	383	camera-type eye morphogenesis	16.6429657302184	6.24163784353443e-07
GO:0008544	1.37249589070195e-08	1.78425852282998	93.4947321561063	145	543	epidermis development	10.9145019993285	6.71168138362698e-07
GO:0010467	1.375579446687e-08	1.24120313300652	1189.08769847158	1332	6906	gene expression	0.619850075596259	6.71168138362698e-07
GO:0048592	1.56918389303818e-08	1.83457748581666	83.3360043527724	132	484	eye morphogenesis	12.5060105184072	7.62454082467927e-07
GO:0030326	1.61239901694923e-08	2.46873747043586	33.7476381263293	66	196	embryonic limb morphogenesis	38.1300499791753	7.80214565639481e-07
GO:0035107	1.90460856383919e-08	2.13357028591203	49.7605480536182	88	289	appendage morphogenesis	23.3842027753499	9.17817542492052e-07
GO:0003279	2.02114178241242e-08	2.44974461569412	33.9198199535045	66	197	cardiac septum development	37.7439253781339	9.69982388198748e-07
GO:0006139	2.21031895675156e-08	1.23886650143929	1155.16787851808	1295	6709	nucleobase-containing compound metabolic process	0.638542438404787	1.05644224422697e-06
GO:0050769	2.31426856687247e-08	1.62397742863922	135.162734332492	195	785	positive regulation of neurogenesis	7.02313278429145	1.1016294682145e-06
GO:0071363	3.31899818448846e-08	1.50570901335212	194.393282880744	264	1129	cellular response to growth factor stimulus	4.5967578322053	1.57350075871902e-06
GO:0072009	3.73494667075156e-08	2.26447953067399	40.1183657318099	74	233	nephron epithelium development	30.252095267918	1.76355748042342e-06
GO:0010720	4.01664068003698e-08	1.56927983785777	153.758371667409	216	893	positive regulation of cell development	6.0115493279194	1.88895029571217e-06
GO:0070848	4.1842024209269e-08	1.48933294321755	203.518919721027	274	1182	response to growth factor	4.35262439124945	1.95988041396216e-06
GO:0048596	4.54065718931244e-08	3.40958036165704	15.8407281001138	38	92	embryonic camera-type eye morphogenesis	99.6422495274102	2.11837034608959e-06
GO:0051716	4.59304042291676e-08	1.2212830934264	1613.34372063115	1757	9370	cellular response to stimulus	0.444148460822649	2.13430568858553e-06
GO:0009953	4.61435254714287e-08	2.19444930433704	43.2176386209626	78	251	dorsal/ventral pattern formation	27.4778495579435	2.13573392597008e-06
GO:0072175	4.83841745196633e-08	2.2042959839635	42.528911312262	77	247	epithelial tube formation	28.0112442426527	2.23062473868212e-06
GO:0010769	5.1175641057559e-08	1.72973097688155	96.9383686996092	147	563	regulation of cell morphogenesis involved in differentiation	10.2928614470185	2.34804267629641e-06
GO:0001764	5.13321029147636e-08	2.0648219901168	51.4823663253697	89	299	neuron migration	22.0944508450688	2.34804267629641e-06
GO:0032835	6.54713480141963e-08	2.71968410598148	24.4498194588712	51	142	glomerulus development	56.1343979369173	2.98314974803984e-06
GO:0060562	7.02386373906125e-08	1.60749388154157	131.202552307464	188	762	epithelial tube morphogenesis	7.18593837187674	3.18121741832739e-06
GO:1905114	7.03616832917843e-08	1.52172231099151	173.559281792551	238	1008	cell surface receptor signaling pathway involved in cell-cell signaling	5.19866071428571	3.18121741832739e-06
GO:0050808	7.07168903789023e-08	1.59084040907204	137.917643567295	196	801	synapse organization	6.77995202625931	3.18497994744979e-06
GO:0046483	7.11399348743779e-08	1.22708402031042	1193.56442597814	1329	6932	heterocycle metabolic process	0.613823419923957	3.19175723133703e-06
GO:0031345	8.15673175179706e-08	2.05689938269133	50.4492753623188	87	293	negative regulation of cell projection organization	22.4915607636664	3.64562323715815e-06
GO:0198738	8.39561173681775e-08	1.59000321497192	136.540188949894	194	793	cell-cell signaling by wnt	6.84685194696978	3.73812218395954e-06
GO:0051271	8.55187060177999e-08	1.76783255684584	85.5743681060494	132	497	negative regulation of cellular component movement	11.8603289758673	3.79327290707741e-06
GO:0006725	8.6671526782853e-08	1.22491923972654	1204.239699263	1339	6994	cellular aromatic compound metabolic process	0.607526047286415	3.82990029670645e-06
GO:0016055	9.14743268746275e-08	1.58958139420957	135.851461641193	193	789	Wnt signaling pathway	6.88079920195463	4.02693371316499e-06
GO:0060560	1.13843008631823e-07	1.7406177853951	89.1901864767275	136	518	developmental growth involved in morphogenesis	11.2490272953593	4.99289000403987e-06
GO:0001763	1.14562266268473e-07	1.85277731661057	70.0780036602859	112	407	morphogenesis of a branching structure	15.0059946030462	5.00568708210379e-06
GO:0060900	1.21662157792012e-07	5.59598910546096	7.05945491418113	22	41	embryonic camera-type eye formation	290.462819750149	5.29614820722849e-06
GO:0002065	1.36221668903237e-07	2.1586080255171	42.0123658307365	75	244	columnar/cuboidal epithelial cell differentiation	27.9587140553615	5.89900271419985e-06
GO:0061386	1.36518337792328e-07	15.6802191464821	2.92709106197754	13	17	closure of optic fissure	998.346020761246	5.89900271419985e-06
GO:0061061	1.47959268861313e-07	1.46116118484738	207.134738091705	275	1203	muscle structure development	4.21732451912612	6.36986411163962e-06
GO:0003205	1.55929968547252e-07	1.97429101407378	54.9260028688727	92	319	cardiac chamber development	20.0651330077338	6.68842465819898e-06
GO:0090287	1.59284323151428e-07	1.75560011567534	84.024731661473	129	488	regulation of cellular response to growth factor stimulus	12.0222470438054	6.80737016096064e-06
GO:0021515	1.62771678317605e-07	2.78812227074236	21.6949102240689	46	126	cell differentiation in spinal cord	64.3061224489796	6.93111401126967e-06
GO:0050896	1.63545267051343e-07	1.21350110756286	1942.72755601721	2079	11283	response to stimulus	0.362443983335314	6.9326026509521e-06
GO:0071840	1.63990686107065e-07	1.21214002303655	1461.82371271702	1598	8490	cellular component organization or biogenesis	0.492036109827817	6.9326026509521e-06
GO:0072089	1.6930093398811e-07	2.27463318899723	35.641638225256	66	207	stem cell proliferation	34.1852551984877	7.13134509712508e-06
GO:0030111	1.72025955575594e-07	1.70659571945218	93.8390958104565	141	545	regulation of Wnt signaling pathway	10.5356586145947	7.22015749028749e-06
GO:0003007	1.73430253017045e-07	1.67970275667871	100.382005243112	149	583	heart morphogenesis	9.72937047094787	7.25310093867714e-06
GO:0040013	1.94955076004181e-07	1.73929915639195	85.9187317603997	131	499	negative regulation of locomotion	11.6763145529536	8.12428448401767e-06
GO:0048583	2.03892378518266e-07	1.23087300661113	963.701686699312	1087	5597	regulation of response to stimulus	0.770113101696399	8.46659486684006e-06
GO:0010977	2.22019612985312e-07	2.11224837423956	43.2176386209626	76	251	negative regulation of neuron projection development	26.7732893128681	9.18674794366784e-06
GO:0001570	2.23702133172282e-07	2.44887222989413	28.75436513825	56	167	vasculogenesis	44.5646670730395	9.22377457551909e-06
GO:1901360	2.42420279895783e-07	1.21413475866537	1250.21224711876	1381	7261	organic cyclic compound metabolic process	0.581348273147053	9.96049641256005e-06
GO:0021675	2.5190802461772e-07	2.24254983669332	35.9860018796063	66	209	nerve development	33.534122387308	1.03141362527046e-05
GO:0010594	2.6367019576921e-07	2.06622606562869	45.6281842014146	79	265	regulation of endothelial cell migration	24.9672623709505	1.07581114719772e-05
GO:0030336	3.01964245438738e-07	1.79263505189083	73.693822030964	115	428	negative regulation of cell migration	13.9330400034938	1.2277782340582e-05
GO:0042472	3.31448277880792e-07	2.13420715609327	40.6349112133353	72	236	inner ear morphogenesis	28.6908934214306	1.34259212463136e-05
GO:0042471	3.32495060754138e-07	2.06188912596302	45.1116387198892	78	262	ear morphogenesis	25.2189849076394	1.34259212463136e-05
GO:0021510	3.38275264877752e-07	2.18832162960864	37.7078201513578	68	219	spinal cord development	31.4670669919309	1.36123826519535e-05
GO:0060411	3.70498208879056e-07	2.61525118070806	23.5889103229955	48	137	cardiac septum morphogenesis	56.7591240875912	1.48579932396361e-05
GO:0045936	3.75561114801457e-07	1.55115824652391	137.573279912945	192	799	negative regulation of phosphate metabolic process	6.67487676241109	1.50096268065702e-05
GO:2000146	3.94276591809616e-07	1.76622537939942	76.4487312657664	118	444	negative regulation of cell motility	13.2846968590212	1.57040098302402e-05
GO:0008543	3.99497913985591e-07	2.3287075974208	31.3370925458772	59	182	fibroblast growth factor receptor signaling pathway	39.5316386909794	1.58580358399026e-05
GO:0007178	4.1590764990837e-07	1.69076020188881	91.0841865756542	136	529	transmembrane receptor protein serine/threonine kinase signaling pathway	10.786067802788	1.6453643852794e-05
GO:0010563	4.51013264697159e-07	1.54587241843614	137.917643567295	192	801	negative regulation of phosphorus metabolic process	6.64158565837647	1.77823748471506e-05
GO:1901888	4.61771269644157e-07	1.83875518600208	64.7403670178563	103	376	regulation of cell junction assembly	16.169519578995	1.81454415017888e-05
GO:0050919	5.04149012923757e-07	3.11258552767987	15.8407281001138	36	92	negative chemotaxis	94.3979206049149	1.97444312419304e-05
GO:0042326	5.15336593888016e-07	1.61089859641166	111.229460355147	160	646	negative regulation of phosphorylation	8.50923520785208	2.01153050480956e-05
GO:0022037	5.1712700941316e-07	2.17000976371802	37.3634564970075	67	217	metencephalon development	31.5784578139268	2.01181304990967e-05
GO:0051246	5.93562849333355e-07	1.25572910193678	639.999851610031	743	3717	regulation of protein metabolic process	1.19354630677321	2.30153012109059e-05
GO:0014065	5.99369782901049e-07	2.10394821543523	40.4627293861602	71	235	phosphatidylinositol 3-kinase signaling	28.5337075599819	2.31637628969349e-05
GO:0030036	6.48064317995018e-07	1.44763289672993	193.876737399218	256	1126	actin cytoskeleton organization	4.48124580006247	2.49632669859265e-05
GO:0001525	6.83189087247419e-07	1.49264202710668	160.990008408765	218	935	angiogenesis	5.53437844948383	2.62299810218599e-05
GO:0044344	7.08539348635977e-07	2.13133465024621	38.3965474600584	68	223	cellular response to fibroblast growth factor stimulus	30.3483279374208	2.7114365269697e-05
GO:0071695	8.35496320386078e-07	1.80340739163928	66.2900034624326	104	385	anatomical structure maturation	15.5721099679541	3.18686055756384e-05
